order_id,order_datetime,restaurant_lat,restaurant_lon,customer_lat,customer_lon,num_items,order_value,day_of_week,hour,is_weekend,weather,traffic_level,distance_km,actual_delivery_time_minutes
ORD005345,2026-03-04 12:01:00,52.397923,4.899753,52.451412,4.890685,2,33.83,Wednesday,12,False,rainy,high,5.97,61
ORD005346,2026-03-04 12:20:00,52.356843,4.887247,52.426747,4.825069,2,44.15,Wednesday,12,False,sunny,high,8.83,62
ORD005347,2026-01-07 21:04:00,52.36923,4.933321,52.379017,4.855442,5,50.33,Wednesday,21,False,sunny,low,5.39,40
ORD005348,2026-01-26 17:56:00,52.337011,4.908094,52.316561,4.93466,3,71.98,Monday,17,False,sunny,low,2.9,31
ORD005349,2026-02-26 21:28:00,52.368546,4.857178,52.347299,4.834176,3,48.49,Thursday,21,False,rainy,low,2.83,35
ORD005350,2026-01-06 13:11:00,52.378806,4.946722,52.449183,4.887262,5,93.51,Tuesday,13,False,rainy,medium,8.79,66
ORD005351,2026-03-31 22:59:00,52.400499,4.901439,52.399015,4.970084,4,84.25,Tuesday,22,False,sunny,low,4.65,38
ORD005352,2026-02-08 22:32:00,52.34791,4.936895,52.399094,4.964762,6,95.78,Sunday,22,True,sunny,medium,5.99,51
ORD005353,2026-02-01 20:38:00,52.36169,4.939183,52.321917,5.009367,2,16.07,Sunday,20,True,sunny,medium,6.49,49
ORD005354,2026-03-29 18:39:00,52.39708,4.93284,52.388876,4.97603,6,59.82,Sunday,18,True,sunny,medium,3.06,38
ORD005355,2026-03-27 11:26:00,52.34183,4.878309,52.252275,4.867188,2,16.85,Friday,11,False,snowy,low,9.97,63
ORD005356,2026-01-05 22:59:00,52.333553,4.879918,52.253582,4.834034,6,68.49,Monday,22,False,sunny,low,9.41,54
ORD005357,2026-02-19 22:22:00,52.352928,4.87225,52.399888,4.947775,1,20.56,Thursday,22,False,sunny,low,7.31,41
ORD005358,2026-03-14 13:47:00,52.324522,4.898741,52.353078,4.841937,4,47.95,Saturday,13,True,rainy,medium,4.99,49
ORD005359,2026-03-10 18:26:00,52.321615,4.908767,52.248532,4.858804,4,97.83,Tuesday,18,False,rainy,high,8.79,73
ORD005360,2026-03-01 17:26:00,52.404575,4.931943,52.408349,4.989729,4,52.42,Sunday,17,True,sunny,low,3.94,36
ORD005361,2026-02-27 14:28:00,52.340741,4.881291,52.364471,4.797539,2,24.79,Friday,14,False,sunny,medium,6.26,43
ORD005362,2026-03-21 17:43:00,52.364522,4.950226,52.29785,5.014008,5,102.37,Saturday,17,True,sunny,medium,8.57,53
ORD005363,2026-03-25 18:30:00,52.364584,4.938135,52.445553,4.860345,3,50.79,Wednesday,18,False,sunny,low,10.42,49
ORD005364,2026-01-10 19:27:00,52.3811,4.869242,52.305846,4.953996,7,96.86,Saturday,19,True,sunny,high,10.14,76
ORD005365,2026-02-16 17:12:00,52.371234,4.865055,52.451973,4.90131,4,60.49,Monday,17,False,sunny,high,9.29,57
ORD005366,2026-01-29 16:59:00,52.339157,4.949024,52.415487,4.913131,3,69.38,Thursday,16,False,sunny,high,8.82,54
ORD005367,2026-03-16 19:52:00,52.35034,4.929985,52.33743,4.920494,7,73.16,Monday,19,False,snowy,high,1.57,61
ORD005368,2026-03-17 11:58:00,52.332784,4.907543,52.389626,4.882977,7,98.06,Tuesday,11,False,rainy,medium,6.53,59
ORD005369,2026-03-04 18:03:00,52.369932,4.86491,52.424439,4.915984,1,24.77,Wednesday,18,False,rainy,high,6.97,62
ORD005370,2026-02-28 18:33:00,52.352358,4.873495,52.323888,4.784885,1,23.38,Saturday,18,True,rainy,high,6.79,53
ORD005371,2026-01-27 19:15:00,52.371819,4.91591,52.420217,5.000201,7,109.7,Tuesday,19,False,rainy,high,7.84,73
ORD005372,2026-01-29 22:40:00,52.376063,4.874803,52.440407,4.913238,2,45.72,Thursday,22,False,snowy,low,7.6,49
ORD005373,2026-01-27 11:45:00,52.406037,4.888852,52.420663,4.90275,7,127.79,Tuesday,11,False,rainy,medium,1.88,42
ORD005374,2026-03-19 17:13:00,52.400898,4.93545,52.476448,4.872212,6,87.56,Thursday,17,False,rainy,medium,9.42,62
ORD005375,2026-02-10 21:01:00,52.408875,4.87463,52.400994,4.862661,4,98.41,Tuesday,21,False,sunny,high,1.19,37
ORD005376,2026-01-28 22:40:00,52.382306,4.929947,52.305707,4.883382,4,57.2,Wednesday,22,False,snowy,medium,9.07,60
ORD005377,2026-03-11 16:09:00,52.317964,4.863941,52.365607,4.877715,6,126.49,Wednesday,16,False,sunny,medium,5.37,49
ORD005378,2026-01-07 15:12:00,52.338023,4.861594,52.313793,4.899215,5,111.56,Wednesday,15,False,rainy,low,3.71,46
ORD005379,2026-03-25 21:04:00,52.354193,4.869501,52.293378,4.956549,5,59.22,Wednesday,21,False,snowy,medium,8.97,65
ORD005380,2026-01-01 21:01:00,52.393775,4.932787,52.481658,4.854955,3,49.54,Thursday,21,False,snowy,medium,11.09,72
ORD005381,2026-03-06 22:43:00,52.336794,4.951817,52.343047,4.918569,5,62.25,Friday,22,False,rainy,high,2.36,53
ORD005382,2026-03-10 19:54:00,52.374844,4.952752,52.42053,4.985971,2,18.64,Tuesday,19,False,sunny,low,5.55,42
ORD005383,2026-03-17 11:33:00,52.342165,4.92206,52.425763,4.885804,2,17.2,Tuesday,11,False,rainy,low,9.6,48
ORD005384,2026-02-03 11:27:00,52.406109,4.895656,52.487388,4.982633,1,24.04,Tuesday,11,False,sunny,low,10.77,48
ORD005385,2026-02-04 16:21:00,52.387749,4.952592,52.359316,4.888571,4,35.23,Wednesday,16,False,sunny,low,5.36,34
ORD005386,2026-03-22 18:25:00,52.39791,4.863401,52.470609,4.782731,5,119.69,Sunday,18,True,sunny,high,9.75,64
ORD005387,2026-01-05 15:58:00,52.34891,4.889457,52.292985,4.947788,1,23.35,Monday,15,False,rainy,medium,7.36,52
ORD005388,2026-01-11 22:42:00,52.376816,4.889463,52.462492,4.869072,3,32.63,Sunday,22,True,rainy,medium,9.61,64
ORD005389,2026-03-03 14:09:00,52.383968,4.854597,52.381994,4.909773,5,68.95,Tuesday,14,False,sunny,medium,3.74,35
ORD005390,2026-03-31 11:36:00,52.417188,4.901267,52.335866,4.825043,2,39.94,Tuesday,11,False,snowy,low,10.4,56
ORD005391,2026-02-15 11:09:00,52.336339,4.873119,52.332964,4.827847,1,12.87,Sunday,11,True,sunny,medium,3.09,22
ORD005392,2026-03-16 16:53:00,52.381066,4.948392,52.428704,4.89549,6,132.34,Monday,16,False,sunny,medium,6.39,50
ORD005393,2026-03-27 15:16:00,52.394458,4.936968,52.346215,4.890103,4,60.3,Friday,15,False,sunny,low,6.23,37
ORD005394,2026-02-11 15:52:00,52.361474,4.854504,52.358658,4.903773,5,44.73,Wednesday,15,False,sunny,medium,3.35,41
ORD005395,2026-03-29 20:41:00,52.351852,4.903039,52.430891,4.817345,5,103.51,Sunday,20,True,rainy,medium,10.52,69
ORD005396,2026-03-25 22:47:00,52.31968,4.86432,52.342064,4.951191,7,121.2,Wednesday,22,False,snowy,medium,6.4,59
ORD005397,2026-01-23 18:35:00,52.392449,4.897352,52.421331,4.981962,6,130.62,Friday,18,False,rainy,low,6.57,58
ORD005398,2026-02-28 12:55:00,52.36959,4.953954,52.287507,4.879821,5,45.75,Saturday,12,True,sunny,medium,10.4,61
ORD005399,2026-03-24 16:14:00,52.328007,4.85479,52.296043,4.806886,5,116.87,Tuesday,16,False,snowy,low,4.81,56
ORD005400,2026-01-26 20:47:00,52.406515,4.868941,52.490553,4.782423,4,34.19,Monday,20,False,sunny,high,11.02,68
ORD005401,2026-03-22 18:05:00,52.402412,4.861381,52.458562,4.933661,3,53.49,Sunday,18,True,sunny,high,7.93,53
ORD005402,2026-01-09 14:47:00,52.342856,4.870317,52.290626,4.935193,4,51.28,Friday,14,False,sunny,medium,7.28,40
ORD005403,2026-03-03 13:49:00,52.342888,4.951439,52.396252,5.041388,1,16.93,Tuesday,13,False,sunny,medium,8.5,52
ORD005404,2026-01-22 16:39:00,52.346529,4.882229,52.433355,4.816106,5,113.88,Thursday,16,False,sunny,medium,10.63,62
ORD005405,2026-02-01 18:29:00,52.401758,4.901114,52.440276,4.843799,5,95.18,Sunday,18,True,rainy,high,5.77,65
ORD005406,2026-03-13 10:47:00,52.32168,4.876011,52.377077,4.931919,7,108.97,Friday,10,False,sunny,low,7.22,43
ORD005407,2026-02-07 17:47:00,52.352839,4.854363,52.37079,4.838235,7,66.92,Saturday,17,True,rainy,low,2.27,42
ORD005408,2026-03-23 12:16:00,52.381384,4.936904,52.31979,5.023635,4,85.05,Monday,12,False,snowy,high,9.02,72
ORD005409,2026-01-10 18:40:00,52.402159,4.906195,52.477666,4.874822,2,47.43,Saturday,18,True,sunny,high,8.65,63
ORD005410,2026-01-04 20:17:00,52.319948,4.906774,52.243814,4.875606,7,89.36,Sunday,20,True,rainy,high,8.71,72
ORD005411,2026-02-12 18:29:00,52.361184,4.868569,52.325913,4.858742,5,107.67,Thursday,18,False,rainy,low,3.97,42
ORD005412,2026-03-21 11:02:00,52.358634,4.945948,52.327844,4.990972,5,47.12,Saturday,11,True,sunny,low,4.58,28
ORD005413,2026-03-19 12:09:00,52.408027,4.858504,52.395756,4.904698,2,25.37,Thursday,12,False,sunny,medium,3.41,41
ORD005414,2026-01-18 16:35:00,52.344779,4.916221,52.39139,4.843274,2,45.53,Sunday,16,True,rainy,low,7.16,39
ORD005415,2026-02-27 21:26:00,52.34172,4.869478,52.312411,4.932824,7,111.83,Friday,21,False,rainy,high,5.39,62
ORD005416,2026-01-19 11:43:00,52.405007,4.86844,52.368596,4.931547,7,131.63,Monday,11,False,rainy,low,5.88,48
ORD005417,2026-02-07 18:07:00,52.390737,4.885787,52.344483,4.921014,4,49.23,Saturday,18,True,sunny,medium,5.66,40
ORD005418,2026-03-20 18:19:00,52.40442,4.869003,52.419989,4.858078,1,21.15,Friday,18,False,sunny,medium,1.88,23
ORD005419,2026-01-11 12:15:00,52.320178,4.928696,52.394421,4.944424,1,8.57,Sunday,12,True,sunny,medium,8.31,42
ORD005420,2026-02-27 12:57:00,52.345432,4.926445,52.327959,5.015661,4,72.38,Friday,12,False,rainy,high,6.35,65
ORD005421,2026-01-10 20:20:00,52.381563,4.913706,52.418872,4.827026,5,80.69,Saturday,20,True,sunny,high,7.19,66
ORD005422,2026-01-26 10:42:00,52.348675,4.890521,52.326879,4.834054,7,98.29,Monday,10,False,sunny,medium,4.53,39
ORD005423,2026-03-09 12:21:00,52.336406,4.889135,52.406468,4.861899,1,20.39,Monday,12,False,sunny,low,7.99,46
ORD005424,2026-01-19 22:43:00,52.325437,4.880452,52.388959,4.822906,7,72.51,Monday,22,False,rainy,medium,8.06,60
ORD005425,2026-02-18 11:30:00,52.340881,4.945679,52.30722,5.035361,7,127.67,Wednesday,11,False,snowy,low,7.14,61
ORD005426,2026-01-06 12:42:00,52.332597,4.890845,52.256093,4.85321,6,73.99,Tuesday,12,False,sunny,low,8.87,49
ORD005427,2026-03-18 15:47:00,52.388352,4.87126,52.441591,4.925405,4,37.47,Wednesday,15,False,sunny,low,6.96,41
ORD005428,2026-01-28 22:54:00,52.37533,4.855677,52.321815,4.844215,3,59.43,Wednesday,22,False,rainy,medium,5.99,45
ORD005429,2026-02-06 11:42:00,52.340882,4.927915,52.261643,4.91302,1,23.77,Friday,11,False,sunny,low,8.85,34
ORD005430,2026-03-04 16:33:00,52.414176,4.938119,52.332999,4.887735,4,77.51,Wednesday,16,False,rainy,high,9.63,68
ORD005431,2026-01-29 15:25:00,52.391485,4.85943,52.327668,4.949346,2,20.33,Thursday,15,False,sunny,low,9.34,49
ORD005432,2026-01-26 18:31:00,52.384826,4.931666,52.43975,4.931529,1,19.68,Monday,18,False,sunny,high,6.1,49
ORD005433,2026-03-20 20:57:00,52.40537,4.939382,52.454744,4.971408,2,35.07,Friday,20,False,sunny,medium,5.89,49
ORD005434,2026-03-25 15:59:00,52.338438,4.873066,52.377492,4.784416,3,46.18,Wednesday,15,False,sunny,high,7.41,53
ORD005435,2026-01-12 22:56:00,52.356119,4.91916,52.440505,4.914244,4,66.67,Monday,22,False,rainy,low,9.37,56
ORD005436,2026-03-22 21:34:00,52.327625,4.938889,52.347563,5.014389,5,54.95,Sunday,21,True,sunny,medium,5.58,41
ORD005437,2026-03-16 21:13:00,52.327383,4.923878,52.39944,4.838604,5,91.33,Monday,21,False,rainy,low,9.87,63
ORD005438,2026-02-09 11:32:00,52.373395,4.909155,52.437268,4.955969,5,62.6,Monday,11,False,sunny,medium,7.77,43
ORD005439,2026-02-05 21:33:00,52.363035,4.919656,52.359992,4.872147,4,99.46,Thursday,21,False,rainy,low,3.24,31
ORD005440,2026-01-28 15:13:00,52.333611,4.934459,52.312199,4.969077,5,91.59,Wednesday,15,False,sunny,medium,3.34,40
ORD005441,2026-02-12 12:57:00,52.370199,4.910003,52.29206,4.865148,4,42.91,Thursday,12,False,sunny,medium,9.19,51
ORD005442,2026-01-30 22:38:00,52.373098,4.86669,52.411455,4.862512,3,67.54,Friday,22,False,sunny,medium,4.27,41
ORD005443,2026-03-18 16:10:00,52.331822,4.856377,52.264421,4.899628,4,77.19,Wednesday,16,False,snowy,medium,8.04,67
ORD005444,2026-01-16 15:42:00,52.372902,4.951026,52.451444,4.939839,5,82.82,Friday,15,False,rainy,high,8.75,73
ORD005445,2026-02-22 19:05:00,52.375754,4.900697,52.313157,4.82248,5,115.37,Sunday,19,True,rainy,high,8.74,66
ORD005446,2026-02-12 17:27:00,52.395912,4.866538,52.309762,4.806916,1,16.05,Thursday,17,False,sunny,low,10.38,50
ORD005447,2026-01-03 18:16:00,52.395896,4.871156,52.408696,4.926329,4,91.99,Saturday,18,True,sunny,medium,4.0,36
ORD005448,2026-01-10 18:02:00,52.399938,4.882373,52.453743,4.798967,2,30.25,Saturday,18,True,sunny,high,8.22,58
ORD005449,2026-02-11 12:49:00,52.385969,4.871167,52.346468,4.844785,3,71.42,Wednesday,12,False,sunny,high,4.73,43
ORD005450,2026-03-09 11:27:00,52.394155,4.9215,52.317676,4.924722,7,169.79,Monday,11,False,snowy,medium,8.49,74
ORD005451,2026-02-03 22:36:00,52.408346,4.943773,52.481611,4.87082,4,72.66,Tuesday,22,False,rainy,low,9.52,49
ORD005452,2026-01-05 10:17:00,52.404836,4.883019,52.424006,4.922621,7,124.9,Monday,10,False,sunny,high,3.42,49
ORD005453,2026-02-22 16:29:00,52.351306,4.909925,52.36502,4.994049,7,83.39,Sunday,16,True,sunny,low,5.9,49
ORD005454,2026-02-16 10:42:00,52.343245,4.872182,52.336353,4.945133,5,87.03,Monday,10,False,rainy,medium,5.01,53
ORD005455,2026-02-15 21:53:00,52.350007,4.882696,52.268848,4.883272,6,55.14,Sunday,21,True,sunny,low,9.01,55
ORD005456,2026-03-13 12:24:00,52.385443,4.857129,52.434962,4.89275,3,72.12,Friday,12,False,sunny,high,6.0,55
ORD005457,2026-01-27 22:45:00,52.334711,4.86006,52.417075,4.777111,6,71.32,Tuesday,22,False,sunny,low,10.73,50
ORD005458,2026-02-17 12:10:00,52.380112,4.915785,52.432089,4.837564,7,64.32,Tuesday,12,False,rainy,high,7.83,78
ORD005459,2026-01-09 18:48:00,52.371267,4.925437,52.417603,4.936451,6,114.89,Friday,18,False,sunny,low,5.2,38
ORD005460,2026-01-17 13:18:00,52.32225,4.904699,52.36298,4.822483,1,10.17,Saturday,13,True,rainy,high,7.18,57
ORD005461,2026-02-15 16:58:00,52.366127,4.93751,52.372225,4.946503,7,82.41,Sunday,16,True,sunny,medium,0.91,38
ORD005462,2026-03-10 17:33:00,52.369266,4.860608,52.339471,4.882518,1,22.43,Tuesday,17,False,sunny,high,3.63,31
ORD005463,2026-01-18 22:10:00,52.363832,4.936391,52.301523,4.945064,5,75.99,Sunday,22,True,rainy,high,6.94,63
ORD005464,2026-01-12 17:17:00,52.321994,4.951787,52.349748,4.985392,1,18.8,Monday,17,False,sunny,low,3.83,24
ORD005465,2026-01-30 14:17:00,52.33372,4.904045,52.252866,4.984781,7,173.43,Friday,14,False,rainy,medium,10.51,74
ORD005466,2026-03-24 18:45:00,52.340571,4.94488,52.28785,4.956603,2,32.76,Tuesday,18,False,rainy,high,5.91,55
ORD005467,2026-01-15 11:52:00,52.328018,4.948011,52.26982,4.942676,5,79.59,Thursday,11,False,sunny,low,6.47,43
ORD005468,2026-02-21 22:31:00,52.330202,4.936607,52.375331,4.92629,6,65.49,Saturday,22,True,sunny,low,5.06,36
ORD005469,2026-02-03 16:48:00,52.354064,4.945948,52.404271,4.974038,3,44.69,Tuesday,16,False,rainy,medium,5.89,45
ORD005470,2026-03-07 13:27:00,52.394039,4.938148,52.42995,4.927569,3,55.72,Saturday,13,True,sunny,low,4.05,33
ORD005471,2026-02-24 15:57:00,52.360257,4.911372,52.346275,4.864993,1,10.37,Tuesday,15,False,sunny,low,3.51,19
ORD005472,2026-01-30 20:32:00,52.351756,4.906096,52.431779,4.878569,3,63.79,Friday,20,False,sunny,medium,9.08,52
ORD005473,2026-02-01 22:15:00,52.347323,4.951126,52.407197,4.984291,4,33.37,Sunday,22,True,rainy,medium,7.02,48
ORD005474,2026-01-01 12:01:00,52.370512,4.900904,52.342344,4.895852,4,63.23,Thursday,12,False,sunny,high,3.15,50
ORD005475,2026-01-05 14:16:00,52.400881,4.933798,52.384342,4.906492,2,29.14,Monday,14,False,rainy,medium,2.61,30
ORD005476,2026-02-14 15:01:00,52.359213,4.904393,52.426689,4.862849,4,61.41,Saturday,15,True,rainy,low,8.0,49
ORD005477,2026-03-28 20:49:00,52.408933,4.900481,52.420805,4.85053,4,95.36,Saturday,20,True,rainy,high,3.63,49
ORD005478,2026-01-27 14:26:00,52.391358,4.930174,52.333431,4.929303,6,80.14,Tuesday,14,False,sunny,high,6.43,61
ORD005479,2026-03-18 15:19:00,52.31943,4.934112,52.350358,4.960983,6,101.99,Wednesday,15,False,sunny,low,3.89,28
ORD005480,2026-02-11 12:02:00,52.402735,4.876257,52.369809,4.856746,7,94.51,Wednesday,12,False,sunny,medium,3.89,52
ORD005481,2026-02-17 21:49:00,52.331406,4.875807,52.356601,4.818403,6,129.13,Tuesday,21,False,sunny,low,4.79,38
ORD005482,2026-02-25 16:30:00,52.383798,4.948718,52.337812,4.920246,5,50.96,Wednesday,16,False,sunny,low,5.46,39
ORD005483,2026-02-16 22:00:00,52.333434,4.859217,52.383128,4.792854,4,61.05,Monday,22,False,sunny,low,7.12,35
ORD005484,2026-02-05 20:02:00,52.350664,4.903407,52.313158,4.843261,7,106.91,Thursday,20,False,sunny,high,5.83,61
ORD005485,2026-02-11 22:52:00,52.383725,4.866875,52.379779,4.871295,7,144.59,Wednesday,22,False,rainy,medium,0.53,44
ORD005486,2026-01-14 18:26:00,52.339671,4.873386,52.325549,4.794006,7,133.71,Wednesday,18,False,sunny,high,5.61,54
ORD005487,2026-03-06 15:05:00,52.35738,4.861467,52.39449,4.821095,7,163.36,Friday,15,False,rainy,low,4.95,44
ORD005488,2026-01-26 20:44:00,52.327607,4.888205,52.245899,4.893767,1,17.92,Monday,20,False,sunny,high,9.08,55
ORD005489,2026-01-12 17:47:00,52.323294,4.880685,52.351409,4.954874,7,159.32,Monday,17,False,sunny,low,5.92,44
ORD005490,2026-01-03 14:35:00,52.319764,4.949115,52.369789,4.898064,2,46.12,Saturday,14,True,sunny,low,6.54,35
ORD005491,2026-02-28 18:57:00,52.352043,4.948464,52.388106,4.924665,3,54.62,Saturday,18,True,snowy,high,4.32,63
ORD005492,2026-02-06 22:46:00,52.364506,4.904482,52.368457,4.826949,2,27.55,Friday,22,False,rainy,high,5.27,49
ORD005493,2026-03-23 16:52:00,52.393708,4.934806,52.343803,4.921205,2,47.85,Monday,16,False,rainy,high,5.62,48
ORD005494,2026-01-24 21:06:00,52.318762,4.869807,52.394867,4.818564,4,92.0,Saturday,21,True,rainy,low,9.14,59
ORD005495,2026-02-11 17:00:00,52.374322,4.933106,52.331043,4.880912,1,12.67,Wednesday,17,False,sunny,medium,5.97,38
ORD005496,2026-03-02 15:38:00,52.390856,4.869027,52.376534,4.836856,3,58.1,Monday,15,False,sunny,medium,2.7,25
ORD005497,2026-02-27 21:35:00,52.33529,4.898921,52.295334,4.873674,5,68.38,Friday,21,False,rainy,medium,4.75,48
ORD005498,2026-03-29 22:26:00,52.368539,4.945308,52.322404,4.980415,2,45.39,Sunday,22,True,sunny,low,5.65,35
ORD005499,2026-03-31 18:55:00,52.371081,4.883287,52.335177,4.886223,3,45.91,Tuesday,18,False,rainy,medium,3.99,51
ORD005500,2026-03-26 15:00:00,52.377037,4.916961,52.373393,4.894054,7,174.61,Thursday,15,False,snowy,medium,1.6,51
ORD005501,2026-01-30 22:52:00,52.334395,4.933349,52.285964,4.920794,4,90.5,Friday,22,False,rainy,high,5.44,60
ORD005502,2026-02-28 16:41:00,52.350925,4.940213,52.415471,4.862119,2,32.37,Saturday,16,True,snowy,high,8.91,68
ORD005503,2026-02-09 16:55:00,52.348521,4.863546,52.327447,4.858322,4,53.55,Monday,16,False,rainy,medium,2.37,42
ORD005504,2026-02-13 10:04:00,52.325754,4.920628,52.270709,4.901184,5,52.8,Friday,10,False,sunny,low,6.25,43
ORD005505,2026-01-15 20:51:00,52.345667,4.893942,52.372104,4.838668,2,31.87,Thursday,20,False,rainy,high,4.76,50
ORD005506,2026-02-07 13:31:00,52.353063,4.936703,52.435307,5.006954,3,50.45,Saturday,13,True,sunny,high,10.3,69
ORD005507,2026-01-23 19:30:00,52.372354,4.88863,52.338427,4.898818,1,21.4,Friday,19,False,sunny,medium,3.83,35
ORD005508,2026-02-26 22:31:00,52.361595,4.919825,52.276217,4.989125,5,124.67,Thursday,22,False,snowy,medium,10.58,77
ORD005509,2026-02-22 21:23:00,52.359735,4.900912,52.272224,4.834473,4,60.42,Sunday,21,True,sunny,high,10.71,66
ORD005510,2026-01-27 13:31:00,52.409435,4.928096,52.332425,4.976133,7,102.72,Tuesday,13,False,sunny,high,9.15,63
ORD005511,2026-01-22 19:31:00,52.384837,4.943367,52.362152,4.951853,5,60.86,Thursday,19,False,sunny,high,2.58,46
ORD005512,2026-02-24 15:00:00,52.351958,4.882783,52.350387,4.824343,2,30.98,Tuesday,15,False,snowy,high,3.97,59
ORD005513,2026-01-05 10:10:00,52.402308,4.905289,52.474314,4.821486,6,91.16,Monday,10,False,sunny,medium,9.8,61
ORD005514,2026-01-25 19:38:00,52.390855,4.921833,52.380947,4.962964,7,107.72,Sunday,19,True,rainy,high,3.0,63
ORD005515,2026-02-14 16:49:00,52.370034,4.869451,52.381296,4.912403,6,121.17,Saturday,16,True,rainy,low,3.17,47
ORD005516,2026-03-04 16:32:00,52.338678,4.893326,52.325696,4.922613,4,44.65,Wednesday,16,False,sunny,medium,2.45,31
ORD005517,2026-03-09 20:06:00,52.342017,4.87954,52.342986,4.84654,6,148.53,Monday,20,False,sunny,low,2.24,37
ORD005518,2026-03-08 11:43:00,52.385503,4.897245,52.433126,4.975973,6,135.89,Sunday,11,True,rainy,low,7.51,51
ORD005519,2026-01-10 10:51:00,52.332138,4.949408,52.330584,4.944414,7,126.44,Saturday,10,True,sunny,medium,0.38,28
ORD005520,2026-02-19 19:59:00,52.353108,4.940228,52.305778,4.855546,6,107.11,Thursday,19,False,sunny,high,7.78,57
ORD005521,2026-02-13 19:48:00,52.340581,4.892353,52.339395,4.819129,1,14.9,Friday,19,False,sunny,high,4.97,45
ORD005522,2026-02-22 18:46:00,52.383371,4.889012,52.338812,4.958389,3,59.15,Sunday,18,True,sunny,high,6.82,56
ORD005523,2026-01-19 20:05:00,52.416086,4.885544,52.470307,4.885707,1,12.91,Monday,20,False,rainy,medium,6.02,44
ORD005524,2026-01-07 15:33:00,52.338111,4.917613,52.266555,4.873661,4,87.18,Wednesday,15,False,snowy,low,8.48,60
ORD005525,2026-03-15 21:42:00,52.388644,4.867826,52.298917,4.794572,7,129.07,Sunday,21,True,sunny,medium,11.13,67
ORD005526,2026-03-06 19:44:00,52.33084,4.883227,52.353662,4.795385,4,51.59,Friday,19,False,rainy,low,6.47,49
ORD005527,2026-01-07 15:57:00,52.411777,4.859472,52.399817,4.787013,6,48.68,Wednesday,15,False,rainy,low,5.08,44
ORD005528,2026-03-29 11:00:00,52.357162,4.905609,52.407229,4.875816,3,60.74,Sunday,11,True,sunny,medium,5.91,40
ORD005529,2026-01-13 14:49:00,52.401879,4.892024,52.368722,4.892594,6,96.11,Tuesday,14,False,rainy,medium,3.68,52
ORD005530,2026-03-23 11:05:00,52.347064,4.945058,52.392874,4.94151,3,48.55,Monday,11,False,sunny,high,5.09,38
ORD005531,2026-01-10 20:56:00,52.379806,4.892145,52.385234,4.817523,1,10.96,Saturday,20,True,snowy,high,5.09,57
ORD005532,2026-01-15 17:28:00,52.395695,4.895452,52.371882,4.831095,3,70.64,Thursday,17,False,sunny,medium,5.1,38
ORD005533,2026-02-12 10:06:00,52.40975,4.913804,52.47847,4.839015,4,45.88,Thursday,10,False,rainy,high,9.16,70
ORD005534,2026-01-29 10:19:00,52.405554,4.914792,52.343945,4.934438,3,49.18,Thursday,10,False,sunny,medium,6.97,46
ORD005535,2026-03-09 17:31:00,52.3466,4.948995,52.294815,4.899448,4,69.81,Monday,17,False,rainy,low,6.66,46
ORD005536,2026-01-09 15:29:00,52.378583,4.902015,52.462121,4.896691,1,10.69,Friday,15,False,sunny,low,9.28,39
ORD005537,2026-03-17 18:16:00,52.406124,4.883831,52.463697,4.853807,5,41.98,Tuesday,18,False,rainy,high,6.71,68
ORD005538,2026-02-15 14:11:00,52.389294,4.938957,52.429249,5.013273,7,114.91,Sunday,14,True,sunny,medium,6.71,46
ORD005539,2026-03-05 17:26:00,52.325564,4.873133,52.281078,4.815163,7,118.28,Thursday,17,False,sunny,medium,6.31,52
ORD005540,2026-03-03 21:02:00,52.348635,4.931082,52.359216,4.843022,5,97.89,Tuesday,21,False,sunny,low,6.09,45
ORD005541,2026-01-15 18:49:00,52.372069,4.903151,52.361928,4.897861,3,31.77,Thursday,18,False,sunny,medium,1.18,32
ORD005542,2026-01-26 16:03:00,52.318231,4.93613,52.363198,4.980075,2,27.47,Monday,16,False,sunny,low,5.81,38
ORD005543,2026-02-09 11:38:00,52.344173,4.922028,52.427421,4.920919,4,56.07,Monday,11,False,rainy,low,9.24,59
ORD005544,2026-01-06 12:27:00,52.340746,4.950159,52.359798,4.992507,5,106.91,Tuesday,12,False,rainy,medium,3.57,56
ORD005545,2026-03-20 19:23:00,52.323225,4.88151,52.413168,4.792498,5,93.7,Friday,19,False,sunny,high,11.67,74
ORD005546,2026-01-25 15:02:00,52.353644,4.905729,52.329461,4.819689,1,14.23,Sunday,15,True,rainy,medium,6.42,41
ORD005547,2026-01-03 21:24:00,52.357977,4.871536,52.421899,4.78758,5,81.49,Saturday,21,True,sunny,high,9.1,62
ORD005548,2026-03-10 20:17:00,52.401996,4.908535,52.460034,4.947979,4,37.55,Tuesday,20,False,sunny,high,6.97,63
ORD005549,2026-02-06 18:37:00,52.380538,4.880424,52.463003,4.839239,6,53.49,Friday,18,False,rainy,high,9.57,74
ORD005550,2026-03-23 18:59:00,52.384019,4.860954,52.416006,4.889475,1,11.13,Monday,18,False,rainy,high,4.04,57
ORD005551,2026-03-08 12:10:00,52.324318,4.921285,52.343257,5.009316,2,47.97,Sunday,12,True,snowy,high,6.33,63
ORD005552,2026-01-31 21:39:00,52.333294,4.895078,52.27119,4.976021,6,101.69,Saturday,21,True,sunny,low,8.81,55
ORD005553,2026-01-30 18:37:00,52.321827,4.871598,52.300236,4.893443,6,90.39,Friday,18,False,rainy,high,2.82,53
